item,itemLabel
http://www.wikidata.org/entity/Q2175765,tram stop
http://www.wikidata.org/entity/Q2259998,character class in Dungeons & Dragons
http://www.wikidata.org/entity/Q2288051,party conference
http://www.wikidata.org/entity/Q2122214,national archives
http://www.wikidata.org/entity/Q2517599,mob
http://www.wikidata.org/entity/Q2291158,Dutch resistance newspaper
http://www.wikidata.org/entity/Q3238337,mythical place
http://www.wikidata.org/entity/Q2151232,townland
http://www.wikidata.org/entity/Q2145117,repository
http://www.wikidata.org/entity/Q1326966,honorific
http://www.wikidata.org/entity/Q2138558,regiopolis
http://www.wikidata.org/entity/Q2140214,parish of Jersey
http://www.wikidata.org/entity/Q2202509,Roman city
http://www.wikidata.org/entity/Q60009059,Local elections in Spain
http://www.wikidata.org/entity/Q2276925,municipality of Galicia
http://www.wikidata.org/entity/Q2277510,ancient art
http://www.wikidata.org/entity/Q2280241,FIBA Oceania Championship for Women
http://www.wikidata.org/entity/Q1047299,original net animation
http://www.wikidata.org/entity/Q2154459,New England town
http://www.wikidata.org/entity/Q15331236,fictional family
http://www.wikidata.org/entity/Q107551175,game genre
http://www.wikidata.org/entity/Q17624054,fictional deity
http://www.wikidata.org/entity/Q2120173,school of education
http://www.wikidata.org/entity/Q17496410,United Kingdom local elections
http://www.wikidata.org/entity/Q2247863,high proper-motion star
http://www.wikidata.org/entity/Q2138167,Scottish region
http://www.wikidata.org/entity/Q2145277,house of representatives
http://www.wikidata.org/entity/Q2290276,season finale
http://www.wikidata.org/entity/Q2190251,arts centre
http://www.wikidata.org/entity/Q88569125,anthropomorphic insect
http://www.wikidata.org/entity/Q466466,non-player character
http://www.wikidata.org/entity/Q2247281,search and destroy
http://www.wikidata.org/entity/Q2119819,code of conduct
http://www.wikidata.org/entity/Q2245405,key event
http://www.wikidata.org/entity/Q2275640,sexual preference
http://www.wikidata.org/entity/Q2225003,special municipality
http://www.wikidata.org/entity/Q2270606,spiritual practice
http://www.wikidata.org/entity/Q16323605,food brand
http://www.wikidata.org/entity/Q1956113,parent company
http://www.wikidata.org/entity/Q2151479,execution site
http://www.wikidata.org/entity/Q2248485,fictional mutant
http://www.wikidata.org/entity/Q2250943,composition school
http://www.wikidata.org/entity/Q2166013,wiki hosting service
http://www.wikidata.org/entity/Q27104461,fictional insect
http://www.wikidata.org/entity/Q2252176,liezhuan
http://www.wikidata.org/entity/Q2267870,independent community
http://www.wikidata.org/entity/Q2285706,head of government
http://www.wikidata.org/entity/Q2369882,anthropomorphic animal
http://www.wikidata.org/entity/Q2620972,story arc
http://www.wikidata.org/entity/Q2280977,Hellhound
http://www.wikidata.org/entity/Q15631850,districts and some cities of Germany
http://www.wikidata.org/entity/Q27267085,fictional lion
http://www.wikidata.org/entity/Q27304565,fictional Pantherinae
http://www.wikidata.org/entity/Q1186975,Marxist‒Leninist atheism
http://www.wikidata.org/entity/Q111303445,fictional creature with no gender
http://www.wikidata.org/entity/Q111547268,fictional group of locations
http://www.wikidata.org/entity/Q2108417,Leipzig Book Fair Prize
http://www.wikidata.org/entity/Q2198484,municipal district
http://www.wikidata.org/entity/Q2291325,cutout animation
http://www.wikidata.org/entity/Q56855534,comic story
http://www.wikidata.org/entity/Q4431094,special collections
http://www.wikidata.org/entity/Q112904835,fire district
http://www.wikidata.org/entity/Q113136790,chiral anatomical entity type
http://www.wikidata.org/entity/Q692581,holy city
http://www.wikidata.org/entity/Q114897025,My Little Pony generation 4 pony
http://www.wikidata.org/entity/Q114897968,My Little Pony generation 4 alicorn
http://www.wikidata.org/entity/Q115322019,Malthusian
http://www.wikidata.org/entity/Q2235075,centre city
http://www.wikidata.org/entity/Q115328337,party body
http://www.wikidata.org/entity/Q2264955,coastal spa
http://www.wikidata.org/entity/Q2264924,port settlement
http://www.wikidata.org/entity/Q116281452,fictional ball
http://www.wikidata.org/entity/Q116589858,fictional moth
http://www.wikidata.org/entity/Q116590321,Void being
http://www.wikidata.org/entity/Q116618825,fictional group of universes
http://www.wikidata.org/entity/Q16562419,political entity
http://www.wikidata.org/entity/Q467,woman
http://www.wikidata.org/entity/Q26954987,game characters in Minecraft
http://www.wikidata.org/entity/Q78443472,public-benefit corporation
http://www.wikidata.org/entity/Q63539947,artistic concept
http://www.wikidata.org/entity/Q2288140,Federal Scientific Institute
http://www.wikidata.org/entity/Q22865,independent city of Germany
http://www.wikidata.org/entity/Q3788231,municipal government in Canada
http://www.wikidata.org/entity/Q2257409,fraternal party
http://www.wikidata.org/entity/Q2292021,eagle of Middle-earth
http://www.wikidata.org/entity/Q61465712,multi-sided market
http://www.wikidata.org/entity/Q61928601,fictional princess
http://www.wikidata.org/entity/Q7066,atheism
http://www.wikidata.org/entity/Q80994,adult
http://www.wikidata.org/entity/Q623109,sports league
http://www.wikidata.org/entity/Q625298,peace treaty
http://www.wikidata.org/entity/Q648681,district of Serbia
http://www.wikidata.org/entity/Q609591,Commonwealth
http://www.wikidata.org/entity/Q599999,semi-final
http://www.wikidata.org/entity/Q604177,municipal archive
http://www.wikidata.org/entity/Q606977,heptagonal pyramidal number
http://www.wikidata.org/entity/Q614101,heptalogy
http://www.wikidata.org/entity/Q620509,military town
http://www.wikidata.org/entity/Q627517,history journal
http://www.wikidata.org/entity/Q627933,dog show
http://www.wikidata.org/entity/Q641066,girl group
http://www.wikidata.org/entity/Q640364,municipiu of Romania
http://www.wikidata.org/entity/Q671370,general governorate of the Russian Empire
http://www.wikidata.org/entity/Q613142,law firm
http://www.wikidata.org/entity/Q814517,disabled sport
http://www.wikidata.org/entity/Q1200750,description
http://www.wikidata.org/entity/Q653916,television pilot
http://www.wikidata.org/entity/Q622645,attitude
http://www.wikidata.org/entity/Q658255,subsidiary
http://www.wikidata.org/entity/Q2301325,identical twins
http://www.wikidata.org/entity/Q637866,book review
http://www.wikidata.org/entity/Q2342463,Teenage Mutant Ninja Turtles Adventures
http://www.wikidata.org/entity/Q2305295,weekly newspaper
http://www.wikidata.org/entity/Q610237,special-purpose district of the United States
http://www.wikidata.org/entity/Q611361,chthonic gods
http://www.wikidata.org/entity/Q631147,infraspecific name
http://www.wikidata.org/entity/Q657326,estates of the realm
http://www.wikidata.org/entity/Q678345,prequel
http://www.wikidata.org/entity/Q679165,squadron
http://www.wikidata.org/entity/Q2326815,municipal library
http://www.wikidata.org/entity/Q619300,Hamadryad
http://www.wikidata.org/entity/Q2368508,surf spot
http://www.wikidata.org/entity/Q2297554,history of feminism
http://www.wikidata.org/entity/Q2367508,township of Taiwan
http://www.wikidata.org/entity/Q2387838,signet ring
http://www.wikidata.org/entity/Q2319498,landmark
http://www.wikidata.org/entity/Q589656,sexual minority
http://www.wikidata.org/entity/Q590167,dog tag
http://www.wikidata.org/entity/Q594550,Lambda Literary Award
http://www.wikidata.org/entity/Q605117,graphical widget
http://www.wikidata.org/entity/Q611214,Next Eleven
http://www.wikidata.org/entity/Q613366,users' group
http://www.wikidata.org/entity/Q616100,speakeasy
http://www.wikidata.org/entity/Q674926,vlog
http://www.wikidata.org/entity/Q6498663,fire department
http://www.wikidata.org/entity/Q619610,social state
http://www.wikidata.org/entity/Q621154,Western canon
http://www.wikidata.org/entity/Q641347,Local Internet registry
http://www.wikidata.org/entity/Q663029,decagonal number
http://www.wikidata.org/entity/Q669262,primary election
http://www.wikidata.org/entity/Q612741,United States National Forest
http://www.wikidata.org/entity/Q614316,private museum
http://www.wikidata.org/entity/Q1529874,landscape element
http://www.wikidata.org/entity/Q660088,garden city
http://www.wikidata.org/entity/Q2313686,automorphic number
http://www.wikidata.org/entity/Q2327515,city district of Baden-Württemberg
http://www.wikidata.org/entity/Q2349320,Stiftungshochschule
http://www.wikidata.org/entity/Q3238123,winged unicorn
http://www.wikidata.org/entity/Q599093,Perrin number
http://www.wikidata.org/entity/Q27303911,fictional perissodactyla
http://www.wikidata.org/entity/Q624025,Sophie Germain prime
http://www.wikidata.org/entity/Q673338,alabastron
http://www.wikidata.org/entity/Q2300991,separate peace
http://www.wikidata.org/entity/Q594128,correctional facility
http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q627189,labour party
http://www.wikidata.org/entity/Q621993,literary class
http://www.wikidata.org/entity/Q626569,Science High School
http://www.wikidata.org/entity/Q674928,pentagonal number
http://www.wikidata.org/entity/Q675824,cinerarium
http://www.wikidata.org/entity/Q678405,cantonal library
http://www.wikidata.org/entity/Q2303329,KNSB Dutch Single Distance Championships for women
http://www.wikidata.org/entity/Q612090,Jewish surname
http://www.wikidata.org/entity/Q615150,land-grant university
http://www.wikidata.org/entity/Q661936,pro-drop language
http://www.wikidata.org/entity/Q680455,Trampoline World Championships
http://www.wikidata.org/entity/Q681026,crown land of the Austrian Empire
http://www.wikidata.org/entity/Q2327385,overseas territory
http://www.wikidata.org/entity/Q637251,ethnic nationalism
http://www.wikidata.org/entity/Q642682,safari park
http://www.wikidata.org/entity/Q652965,most valuable player award
http://www.wikidata.org/entity/Q658444,Kyoto Prize
http://www.wikidata.org/entity/Q658645,Charnel house
http://www.wikidata.org/entity/Q58721,irreligion
http://www.wikidata.org/entity/Q114896969,My Little Pony generation 4 equine
http://www.wikidata.org/entity/Q114898574,My Little Pony pony
http://www.wikidata.org/entity/Q2292572,district of Costa Rica
http://www.wikidata.org/entity/Q2307291,school for the deaf
http://www.wikidata.org/entity/Q2367225,university and college sports club
http://www.wikidata.org/entity/Q2374421,symbiont
http://www.wikidata.org/entity/Q116618847,group of fictional locations
http://www.wikidata.org/entity/Q672729,Islamic Republic
http://www.wikidata.org/entity/Q64364539,LGBT place
http://www.wikidata.org/entity/Q2300373,national center
http://www.wikidata.org/entity/Q84048852,female human
http://www.wikidata.org/entity/Q4179933,animal in religion and mythology
http://www.wikidata.org/entity/Q100384264,rock fragment
http://www.wikidata.org/entity/Q64953083,car-free place
http://www.wikidata.org/entity/Q128758,satire
http://www.wikidata.org/entity/Q174165,innovation
http://www.wikidata.org/entity/Q188907,etiquette
http://www.wikidata.org/entity/Q427626,taxonomic rank
http://www.wikidata.org/entity/Q685309,former municipality of Switzerland
http://www.wikidata.org/entity/Q737498,academic journal
http://www.wikidata.org/entity/Q783733,unincorporated territory
http://www.wikidata.org/entity/Q1088986,Q1088986
http://www.wikidata.org/entity/Q1114461,comics character
http://www.wikidata.org/entity/Q235356,carriage
http://www.wikidata.org/entity/Q1149305,disposition
http://www.wikidata.org/entity/Q1329623,cultural center
http://www.wikidata.org/entity/Q1062990,character class
http://www.wikidata.org/entity/Q1416636,non-banking financial company
http://www.wikidata.org/entity/Q2389082,rural commune of Vietnam
http://www.wikidata.org/entity/Q2110808,religious behaviour
http://www.wikidata.org/entity/Q2409750,district of Tanzania
http://www.wikidata.org/entity/Q2404995,Islamic cemetery
http://www.wikidata.org/entity/Q2440002,General Hospital
http://www.wikidata.org/entity/Q3055347,lemma
http://www.wikidata.org/entity/Q3074936,local government in the Republic of Ireland
http://www.wikidata.org/entity/Q5892272,web hosting service
http://www.wikidata.org/entity/Q6882870,designated spa town
http://www.wikidata.org/entity/Q375928,lower house
http://www.wikidata.org/entity/Q219087,military strategy
http://www.wikidata.org/entity/Q546113,public policy
http://www.wikidata.org/entity/Q852857,sex worker
http://www.wikidata.org/entity/Q1156854,policy
http://www.wikidata.org/entity/Q11836899,Q11836899
http://www.wikidata.org/entity/Q1479257,high culture
http://www.wikidata.org/entity/Q2989457,urban-type settlement
http://www.wikidata.org/entity/Q2736610,artistic school
http://www.wikidata.org/entity/Q4263830,literary form
http://www.wikidata.org/entity/Q4976993,civil parish
http://www.wikidata.org/entity/Q50464,states and federal territories of Malaysia
http://www.wikidata.org/entity/Q16145172,trio
http://www.wikidata.org/entity/Q16979650,sibling group
http://www.wikidata.org/entity/Q7225123,administrative territorial entity of Virginia
http://www.wikidata.org/entity/Q687554,Federal Treaty
http://www.wikidata.org/entity/Q207333,honor
http://www.wikidata.org/entity/Q17305127,fictional profession
